,turn_id,Q0,passage_id,relevance_score,passage
29369,100_6,0,MARCO_6075421,0,"What is 'Casualty Insurance'. Casualty insurance is a broad category of coverage against loss of property, damage or other liabilities. Casualty insurance includes vehicle insurance, liability insurance, theft insurance and elevator insurance. Next Up."
29360,100_6,0,MARCO_5861077,0,"i have insurance cigna ppo i think; it also covers dental. my dentist says i need a crown on my bottom right molar how much does it cost on average with a good dental plan, i think mines is good whats considered good i think its like 80% coverage but i'm not sure if it's for crowns too. 1 following 8 answers."
29346,100_6,0,MARCO_5712093,0,"You may also qualify for free or low-cost coverage through Medicaid or the Childrenâs Health Insurance Program (CHIP). Your household size and income, not your employment status, determine what health coverage youâre eligible for and how much help youâll get paying for coverage."
29418,100_6,0,MARCO_8815198,0,I called the Dental insurance to tell them about the 1st dentist.... and they did nothing. Just had my 2 fronts done. The cost billed to insurance was $992 per tooth plus the initial visit which Im not sure how much that was. 1st visit--went in with one freshly chipped tooth and costs of work and crown explained.
29275,100_6,0,MARCO_1270286,0,"Cost and Insurance Coverage for Phase I pediatric orthodontic treatment. The cost of Phase I treatment varies with each child and their unique needs. Some dental insurance plans do offer orthodontic treatment coverage. Each plan is different, so our insurance specialists will carefully review your coverage details with you."
29602,100_7,0,MARCO_3986319,0,ANSWER: Assigned means the supplier accepts the Medicare-approved fee for the equipment. Medicare pays the supplier 80% of the approved fee. Secondary insurance usually picks up the 20% Medicare doesn't cover. The beneficiary is responsible for the remaining 20%. Non-assigned means the beneficiary pays the supplier in full for the equipment and the supplier submits the claim to Medicare.
29573,100_7,0,MARCO_3405095,0,"{{ voteCount >= 0 ? '+' + (voteCount + 1) : (voteCount + 1) }}. Medicaid covers extractions of the teeth, majority of fillings and removable prosthesis. Implants and all types of implant supported prothesis are an elective type of treatment and Medicaid does not cover that. Removable denture can be a temporary option while you will be able to discover other options like financing through CareCredit, Chase or Springstone."
29796,100_7,0,MARCO_8409345,0,"If you have any experience in personal injury cases, chances are you groan with frustration at even the thought of handling a case involving a Medicare lien. And with good reason. In my experience, getting information out of Medicare is like pulling teeth, to put it mildly."
29814,100_7,0,MARCO_904660,0,"Medicare Advantage Plans. A type of Medicare health plan offered by a private company that contracts with Medicare to provide you with all your Part A and Part B benefits. Medicare Advantage Plans include Health Maintenance Organizations, Preferred Provider Organizations, Private Fee-for-Service Plans, Special Needs Plans, and Medicare Medical Savings Account Plans. If youâre enrolled in a Medicare Advantage Plan, most Medicare services are covered through the plan and arenât paid for under Original Medicare. Most Medicare Advantage Plans offer prescription drug coverage. Different types of Medicare Advantage Plans. How to join a Medicare Advantage Plan."
29501,100_7,0,MARCO_1858258,0,"Medicare's drug coverage is also known as Medicare Part D. Medicare Part D is offered by private insurance companies, so the costs and coverage vary by plan. Beneficiary Costs: Monthly premium about $34 which varies by plan and is adjusted annually; There is a $400 deductible on prescriptions (you pay this out-of-pocket before Medicare pays anything)"
29887,100_8,0,MARCO_2044704,0,Medicare Advantage plans are offered by private insurance companies allowing you to receive your Medicare benefits directly from the plan. Many Advantage plans include some dental coverage. Types of Dental Coverage included in Medicare Advantage Plans: Routine exams and cleanings are often covered.
29950,100_8,0,MARCO_5243774,0,My upper teeth feel like they are bruised and it causes me to have a pressure headache all the time. My dentist suggested that he file some of my teeth because he feels that my bite has shifted. My concern is that this filing will not work and then my good enamel will be gone and cause my teeth not to be protected.
29885,100_8,0,MARCO_2044699,0,"Medicare pays for a wide range of services, including many preventive benefits, however, coverage of dental care is very limited. Learn more about what dental services are and are not covered. Original Medicare (Parts A and B) does not cover routine oral health/dental care, such as teeth cleaning, fillings, dentures, root canals, etc. If you are enrolled in a Medicare Advantage plan, check to see if your plan covers these services."
29941,100_8,0,MARCO_4843732,0,"If you are a member participating in Medicare Advantage, Medicaid or CHIP, find a dentist by selecting your state below: 1  Arizona. 2  California. 3  Colorado. Florida. 4  Georgia. Idaho. 5  Indiana. Illinois. 6  Kansas. 7  Kentucky. 8  Louisiana. 9  Maryland. Massachusetts.  Massachusetts: Â» 1 Tufts Health. 2  Michigan. Minnesota. 3  Mississippi. Missouri.  New Hampshire. New Jersey."
30033,100_8,0,MARCO_7843829,0,"Dental Implant Crown Costs. Gold Crown Costs. Cost Summary of Dental Crowns The prices for dental crowns range from $500 to $2,500 per crown and are dependent upon the materials used, location of tooth and geographic location. The average cost of a crown is $825, with or without dental insurance coverage. The cheapest cost of a dental crown is $500 for a simple metal crown. Dental crowns are specifically shaped shells that fit over damaged or broken teeth for either cosmetic or structural purposes."
30070,101_1,0,MARCO_1539486,0,"President Trump Addresses the Relationship Between Ivanka and Melania. Melania may be First Lady but Ivanka clearly plays an important role in the Trump administration. President Trump enthusiastically responded, Now, that's what I call a nice question."
30151,101_1,0,MARCO_5540890,0,Melania Trump And The Age Of Borrowed Language. Melania Trump delivers a speech on the first day of the Republican National Conventiom. The Melania Trump plagiarism fiasco provides raw meat for pundits of nearly every political persuasion.
30128,101_1,0,MARCO_458820,0,"Ted Cruz: Melania Trump Is Transgender. GOP presidential hopeful, Ted Cruz, dropped a bomb this morning on the Trump campaign. New York, NY â GOP presidential hopeful, Ted Cruz, dropped a bomb this morning on the Trump campaign. Cruz, speaking at an event in Midland, Texas, unleashed the hounds from Hell in an attempt to make up some ground."
30171,101_1,0,MARCO_7988412,0,"The Donald's first wife said his current spouse Melania was less interested. Ivana, 66, said former model Melania Trump, 45, cannot give speeches. Ex-wife said Trump would make a 'great President' and claimed she backed him to run for office in the 1980s too."
30101,101_1,0,MARCO_3060390,0,"Tiffany's mother is Trump's ex-wife Marla Maples, who also was sitting in the crowd with other members of Trump's family, including his wife, Melania, son Barron and daughter Ivanka. Incidentally, Vice President Joe Biden also was in attendance, supporting his granddaughter Naomi Biden."
30223,101_2,0,MARCO_2796790,0,"Melania Trump was born Melania Knauss and she originally hails from Sevnica in Slovenia (population of roughly 5,000), which was then part of Yugoslavia. Her parents raised her in Sloveniaâs Lower Sava Valley where they held modest jobs and her father was a member of the Slovenian Communist Party."
30261,101_2,0,MARCO_4986570,0,"On Tuesday night, Melania Trump delivered a speech that included passages lifted from Michelle Obamaâs 2008 address to the Democratic National Convention. Here are ten reasons why Melania Trumpâs speech matters and will continue to matter. 1) Melania Trumpâs speech was the first and best opportunity to humanize Donald Trump. That opportunity was not only wasted, but the whole project of humanizing Trump has become a farce that will haunt the later attempts by Trumpâs children to undo Monday nightâs debacle."
30199,101_2,0,MARCO_1341463,0,"Read: Melania Trump: Donald Needs to Tone it Down During Debates. Melania is the billionaireâs third wife, whom he married in 2005. His was married to his first wife, Ivana, from 1977 to 1992 and they had three children together - Donald Jr., Ivanka and Eric. In 1993 he married Marla Maples, and their union lasted six years."
30291,101_2,0,MARCO_8632202,0,"6 Reasons Why Melania Trump Is Too Rich To Be Relatable. Itâs that time of the election year, where the pandering is non-stop. Every candidate and their squad are doing their best to appear as likable and approachable as possible. In an extensive interview with GQ, Melania Trump does what she can to come across as a likable potential first lady. Upon reading the long piece, Iâve concluded that she is far too rich to be relatable. Here are the 6 reasons why. The Clintons went to their wedding."
30264,101_2,0,MARCO_5209210,0,"Melania signed a prenuptial agreement before marrying The Donald. Melania signed one of Donald's notoriously-ironclad prenups before the two wed. Per New York Magazine, hereâs Trumpâs eloquent language about him and Melania signing the prenup:"
30413,101_3,0,MARCO_846717,0,"Melania Trump called her husband intensely loyal to family during a widely watched speech Monday night at the Republican National Convention. But she isn't his first wife. Of Donald Trump's three marriages, his longest marriage was to Ivana Trump, the mother of his three oldest children. Their daughter, Ivanka Trump, was scheduled to introduce her father Thursday night before he gave his formal presidential nomination acceptance speech."
30335,101_3,0,MARCO_2569984,0,"Melania y Donald Trump Getty In an interview with Larry King Live in 2005 Melania Trump said that she had never been married before meeting Donald Trump. But, Michael Wildes, an immigration attorney who worked for the Trump Organization, told Univision's investigative unit that she obtained a green card four years earlier in 2001, âbased on marriage.â Melania and Donald Trump were not married until Jan. 22, 2005 at Bethesda-by-the Sea Episcopal Church in Palm Beach, Florida. When asked to explain the marriage discrepancy, Wildes said he would seek clarification, presumably from the Trump Organization."
30409,101_3,0,MARCO_8035663,0,"Meanwhile, 86% of Americans aged 45 or older have had children, and nine in 10 of these say they would have children if they had to do it over again.. Of the 14% of Americans aged 45 and older who do not have children, 50% say that if they had to do it over again, they would have at least one child. Combined, more than nine in 10 older Americans either have children (86%) or wish they had (7%). Americans' Ideal Number of Children per Family Stable for Decades."
30304,101_3,0,CAR_89ce76ff852524f6ec5ba9e9a505e1dde63280ad,0,"Trump married his first wife, Czech model Ivana Zelníčková, on April 7, 1977, at the Marble Collegiate Church in Manhattan in a ceremony performed by one of America's most famous ministers, the Reverend Norman Vincent Peale. They had three children: son Donald Jr. (born December 31, 1977), daughter Ivanka (born October 30, 1981), and son Eric (born January 6, 1984). Donald Jr., Ivanka, and Eric now serve as executive vice presidents of The Trump Organization. Ivana became a naturalized United States citizen in 1988."
30404,101_3,0,MARCO_7660729,0,"The son marries a diabetic woman and they have two boys, both who suffer from diabetes (generation 3). A father carries the recessive gene for diabetes and a mother does not (generation 1). They have two children (generation 2), a daughter and a son.The daughter does not suffer from diabetes and marries a man who does not carry the gene for diabetes. They have one child, a girl who is a carrier (generation 3).he son marries a diabetic woman and they have two boys, both who suffer from diabetes (generation 3). A father carries the recessive gene for diabetes and a mother does not (generation 1). They have two children (generation 2), a daughter and a son."
30431,101_4,0,MARCO_1286157,0,"Donald Trump's Age How old is Donald Trump? Trump is 69 years old, born on June 14, 1946, which means that next summer he will be reigning in his 70th birthday."
30482,101_4,0,MARCO_3971924,0,"At age 46, Melania is a mere seven years older than Donald's oldest son, Donald Trump, Jr., who is 38. Awkward, much? She's not that far off in age from Trump's other children, either; Eric, Ivanka, and Tiffany are ages 32, 35 an 23, respectively."
30544,101_4,0,MARCO_7330459,0,"From left are: son Eric Trump, with his wife Lara Yunaska; Donald Trump's son Barron Trump, wife Melania Trump; Vanessa Haydon and her husband Donald Trump Jr.; daughter Ivanka Trump with her husband Jared Kushner; daughter Tiffany Trump. In the front row are Kai Trump and Donald Trump III, children of Donald Trump Jr.rom left are: son Eric Trump, with his wife Lara Yunaska; Donald Trump's son Barron Trump, wife Melania Trump; Vanessa Haydon and her husband Donald Trump Jr.; daughter Ivanka Trump with her husband Jared Kushner; daughter Tiffany Trump. In the front row are Kai Trump and Donald Trump III, children of Donald Trump Jr."
30499,101_4,0,MARCO_4767076,0,"Donald Trump Jr., 40, is Donald Trump's oldest child with Ivana Trump. He serves as an executive vice president of the Trump Organization. Donald Jr. is married to Vanessa Haydon and they have five children."
30420,101_4,0,CAR_b2cedbf3fc7063314907944061348a2263baf132,0,"In Act V, scene I of Shakespeare's Hamlet, the First Gravedigger is asked by Hamlet at about line 147 and following, how long he has 'been a grave-maker.' His reply appears to determine the age of Hamlet for us in a roundabout but very explicit manner. The Gravedigger says that he has been in his profession since the day that Old Hamlet defeated Old Fortinbras, which was 'the very day that young Hamlet was born.' Then, a little later, he adds that 'I have been sexton here, man and boy, thirty years.'  According to this logic, Hamlet must be thirty years old.  Yorick, the dead jester whose skull Hamlet holds during this scene, is said to have been in the earth 'three-and-twenty years,' which would make Hamlet no more than seven years old when he last rode on Yorick's back."
30662,101_5,0,MARCO_825245,0,"Melania Trump. Melania Trump (born Melanija Knavs [mÉËlaËnija ËknaËuÌ¯s], April 26, 1970; Germanized to Melania Knauss) is the current First Lady of the United States. Before marrying future President Donald Trump in 2005, she worked as a fashion model; by 2016 she considered herself a full-time mom."
30611,101_5,0,MARCO_2207312,0,"An immigration attorney and former New Jersey mayor who worked for the Trump Organization said Melania Trump received a green card âbased on marriageâ before she was married to Donald Trump but now denies the statement. The comments were made to Univision. Melania Trump has said Donald Trump was her first marriage. The Trumps married in 2005, said Univision. A Politico reporter later said the attorney had âdenied the Melania marriageâ in an email to him. He also said the Trump campaign denies Melania was married before."
30653,101_5,0,MARCO_7503741,0,"Ivanka's father, Donald Trump, was joined by wife Melania, 42, and their six-year-old son Barron. The youngster is 66-year-old Donald's fifth child: in addition to Ivanka, he is sibling to Donald Jr, 35, Eric,28, and Tiffany, 19. Donald's three eldest children are from his marriage to Ivana, who he divorced in 1992."
30655,101_5,0,MARCO_7988413,0,"How Long Have Donald Trump & Melania Been Married? She Stands Beside Him No Matter What. As the 2016 presidential race heats up, the public will be seeing more and more of Donald Trump's wife, Melania. She'll be at his side at public appearances, debates, rallies, and, if he manages to unify the GOP, she'll be the First Lady of the United States. But even if she becomes First Lady, she's not his First Wife, so how long have Trump and Melania been married? Melania Trump was born Melania Knauss in Slovenia in 1970."
30606,101_5,0,CAR_efb009290698b899357b2b95b20eb7f74d1f61d0,0,"When Ayman al-Zawahiri was arrested, he was immediately asked the whereabouts of al-Qamari and told them he was staying at the Gamaliyya turnery. Since they had spoken earlier in the day about meeting at the Kit Kat Mosque, Zawahiri agreed to meet as scheduled and allow the Egyptians to arrest al-Qamari when he entered. He was arrested while performing the Nafl salat."
30762,101_6,0,MARCO_6139006,0,"Donald and Melania Trump To Divorce. Donald and Melania Trump are divorcing. New York, NY â Donald Trump, the brash entrepreneur who clinched the 2016 President election, is filing for divorce from wife Melania. Melania, a model and designer, has been married to Donald since 2005. She is Donaldâs third wife."
30725,101_6,0,MARCO_2804985,0,"Melania Knauss-Trump life and biography. Melania Knauss-Trump biography. Melania Knauss-Trump, born Melanija Knavs, germanized to Melania Knauss is a Slovenian model and an American socialite. She is married to American real estate magnate Donald Trump. Better known these days as Donald Trump's wife, 5' 11 Slovenian model Melania Knauss grew up in a household where constant studying was the rule."
30716,101_6,0,MARCO_2560019,0,Nestle Kit Kat Extra Crispy: Hershey's Kit Kat Caramel: Reese's Kit Kat Peanut Butter Cups Assortment: Reese's Kit Kat Chocolate: Reese's Kit Kat Chocolate Treats (Snack Size) Nestle Kit Kat: Friendly's Kit Kat Bars Topping: Nestle Kit Kat Bites: Nestle Kit Kat (Fun Size) Hershey's Kit Kat Minis : view more results
30760,101_6,0,MARCO_5757208,0,"As the 2016 presidential race heats up, the public will be seeing more and more of Donald Trump's wife, Melania. She'll be at his side at public appearances, debates, rallies, and, if he manages to unify the GOP, she'll be the First Lady of the United States. But even if she becomes First Lady, she's not his First Wife, so how long have Trump and Melania been married? Melania Trump was born Melania Knauss in Slovenia in 1970."
30752,101_6,0,MARCO_4956887,0,"Email Print. Melania Knauss-Trump, born Melanija Knavs, germanized to Melania Knauss is a Slovenian model and an American socialite. She is married to American real estate magnate Donald Trump. Better known these days as Donald Trump's wife, 5' 11 Slovenian model Melania Knauss grew up in a household where constant studying was the rule."
30815,101_7,0,CAR_9e033c63100fd470352798f794544716306d9c86,0,"While Salinas sold his work steadily, by 1960 he was known primarily to Texas collectors and tourists who visited San Antonio. In 1961, this changed rapidly with the election of his collector Lyndon B. Johnson (1908–1973) to the Vice-Presidency of the United States. With his ascension from the United States Senate to being Vice President, Johnson and his wife Lady Bird Johnson (1912–2007) purchased a large French-style chateau from the socialite and heiress Perle Mesta (1889–1975). They decorated the house with French antiques and tapestries that were already in the home, but the foyer was hung with Texas wildflower paintings by Salinas. Lady Bird Johnson was quoted as saying of them that 'I want to see them when I open the door, to remind me of where I come from.' After the assassination of President John F. Kennedy, Lyndon Johnson became President and his Salinas paintings were brought with him into the White House. He told the Washington press that Porfirio Salinas was 'his favorite artist.' President Johnson also presented a Salinas painting to President Gustavo Diaz Ordaz of Mexico as an official gift from the United States. The patronage of the President was a tremendous boost to the artist's career and during the 1960s, his work sold briskly for ever higher prices. The Johnsons' Salinas paintings remain in the collection of the LBJ Ranch today and President and Lady Bird Johnson were both advocates and admirers of wildflowers. First Lady Lady Bird Johnson will always remain linked to the subject of wildflowers because of her Beautify America campaign and the Highway Beautification Act which was passed by the United States Congress in 1965. As part of that effort, many miles of Texas roadsides were seeded with Texas Bluebonnets, Lupinus texensis, the flowers that Salinas is known for painting."
30966,101_7,0,MARCO_8694127,0,"MELANIA Trump became Americaâs new First Lady yesterday as her husband Donald was inaugurated as the 45th US president. 05:47, Sat, Jan 21, 2017 | UPDATED: 12:11, Sun, Jan 22, 2017. Melania took over as First Lady when her husband Donald is inaugurated today at 5pm GMT (12pm local time). The Slovenian model is second-ever First Lady to be born overseas, and the first since Louisa Adams â whose husband John Quincy Adams was President from 1825 until 1829."
30848,101_7,0,MARCO_1707420,0,"Melania Trump Style: First Ladyâs White House Dresses & Fashions. US President Donald Trump and First Lady Melania Trump arrive for a rally on February 18, 2017 in Melbourne, Florida. Since becoming First Lady, Melania Trump has found her style focus and quickly become a fashion icon. There are a few things you can take to the bank when it comes to Melaniaâs dresses, pants, and gowns: She likes solids. She likes futuristic sleeves and necklines. She favors dresses."
30905,101_7,0,MARCO_4463100,0,"Melania Trump: From a town of 3000 to the White House. Melania Trump, the former model and third wife of Donald Trump, will be the new first lady come January 21. She will also be the first immigrant boss of the East Wing. Mrs Trump â born Melanija Knavs before later changing her name to further her modelling career as Melania Knauss â grew up in the small Slovenian town of Sevnica, a town with fewer than 5000, nestled in the foothills of the Alps."
30828,101_7,0,CAR_d8555056e9bfd766471e2915e2ec37af5c854a92,0,"The United States honors the spouses of each of the Presidents honored by the Presidential $1 Coin Act by issuing half-ounce $10 gold coins featuring their images, in the order they served as First Spouse, beginning in 2007.  To date, all first spouses have been women (often called First Ladies), but the law uses the term 'First Spouse'."
31000,101_8,0,MARCO_1341463,0,"Read: Melania Trump: Donald Needs to Tone it Down During Debates. Melania is the billionaireâs third wife, whom he married in 2005. His was married to his first wife, Ivana, from 1977 to 1992 and they had three children together - Donald Jr., Ivanka and Eric. In 1993 he married Marla Maples, and their union lasted six years."
31111,101_8,0,MARCO_8306380,0,"Trump said he will spend more of his own money on his bid saying over the summer he was prepared to spend $1 billion of his own money to win the White House. Trump added that he doesn't think his daughter, Ivanka, or his other children would like the idea of public financing."
31079,101_8,0,MARCO_6164711,0,Ivanka Trump tags. $150 Million 1981 5 ft 10 in (1.8 m) Apprentice Arabella Rose Kushner Barron Trump Businessperson Celebrities Donald Trump Donald Trump Jr. Eric Trump Fashion Model Ivana Trump Ivanka Ivanka Marie Trump Ivanka Trump Ivanka Trump Net Worth ivanka_trump IvankaTrump Jared Kushner Jared Kushner (m.
31120,101_8,0,MARCO_8524748,0,"Donaldâs father, Fred Trump (Frederick Christ Trump), a real estate developer, was born in New York, to German immigrants. Donaldâs mother, Mary Anne (MacLeod), was Scottish, born in Stornoway, on the Isle of Lewis. Donaldâs sister, Maryanne Trump Barry, is a prominent judge. Donaldâs uncle (his fatherâs brother) was John G. Trump (John George Trump), an electrical engineer, inventor, and physicist. All four of Donaldâs grandparents were born outside of the United States. Donald is married to Slovenian-born model Melania Trump; he was previously married to Ivana Trump and Marla Maples. His children are Donald Trump, Jr., Ivanka Trump, Eric Trump, Tiffany Trump, and Barron Trump, most of whom work in business."
31086,101_8,0,MARCO_6459728,0,"Ivanka Trump, for her part, has praised the first ladyâs virtues as a mom and a philanthropist even though they're not related by blood. Donald Trump had Ivanka with his first wife, Ivana, before the two divorced in 1992. The president then went on to marry Marla Maples, whom he divorced before marrying Melania Trump in 2005. âMelania is an unbelievable mother. Itâs pretty uncommon for wives of candidates to not be on the campaign trail every day."
31281,101_9,0,MARCO_4951120,0,"Ivana Marie Ivanka Trump is an American model, businesswoman, fashion designer, author, and actor, who is an advisor to the President of the United States, Donald Trump. She is the daughter of the president and his first wife, former model Ivana Trump. A fourth generation businessperson who followed in the footsteps of her great-grandmother Elizabeth Christ Trump, grandfather Fred Trump, and father, Trump has been an executive vice president of the family owned The Trump Organization ..."
31153,101_9,0,CAR_635175ba6cc8409fafd881ff24f5a85772fda86b,0,"The Jarral are a Hindu Rajput tribe of Jammu and Kashmir in India and Azad Kashmir and Punjab in Pakistan. This Rajput tribe belongs to Chandravanshi (Lunar race) lineage. Jarrals are Aryans. They claim to be descendants of Pandavas of Mahabharata through prince Arjuna who was a brave hero of Mahabharata. The grandson of Arjuna was Parikshit after his death his elder son Janamjaya became Maharaja of Hastinapur his younger brother Prince Kakashena became the king of Indarprasth and his younger brother Nakashena ruled Kalanaur in . Raja Naka's one of the descendant was Raja Jara whose tribe was later known as Jarral. In 1187 after defeat by Muslim King Shab-u-Din Ghori they lost Kalanaur. Shab-u-Din invited the Jarral Raja to accept Islam and the Raja accepted Islam but many other Jarrals did not accept Islam and moved to different parts such as Jammu, Punjab and Himachal Pradesh]]. After conversion the Muslim Jarral become an out caste. The other Rajput rulers broke their relations with Muslim jarrals after which the Muslim jarrals became weak and moved to Rajauri district in Kashmir and defeated Sardar Amna Pal the king of Rajauri. After this the royal Dynasty of Muslim jarrals ruled over rajauri for 657 years. The Hindu jarrals also moved to various places in Jammu region in Distt. Doda ,Chak Jarralan in nowshere and across the rajouri and some places in jammu the main families of Hindu Jarral Rajput are found and the Muslim Jarrals are found in Azad Kashmir, Noweshra and Rajouri-poonch.But there are majority of Muslims in this caste. In the Dogra rule the Battle Hardy Jarral Rajputs enjoyed fighting with Dogra and in the war between them Jarral Rajputs and Dogras the Jarrals defeated the Dogra badly."
31262,101_9,0,MARCO_389451,0,"(September 2013) (Learn how and when to remove this template message) (Learn how and when to remove this template message) Jared Martin (born December 21, 1941) is an American film and television actor. Jared is best known for his role as Dusty in the Television series Dallas."
31199,101_9,0,CAR_e7b01b313d8e304574be9a5bcdcba0840d7ecd2b,0,"Jared meets Robert (Josh Jacobson) at the hostel. Robert is an openly gay teen who soon shows his attraction to Jared. Robert is very comfortable being gay, which leaves Jared feeling the opposite about his own sexual orientation."
31159,101_9,0,CAR_742363b95f47b4a3be726240b3ccfe1cd4c92fff,0,"Many of the important pottery traditions that spread into the Oceania region had their counterparts in the Philippines including the well-known Lapita culture. This quote from American anthropologist Wilhelm Solheim illustrates the matter:The finds at Ayub Cave in South Cotabato again verified the great pottery tradition of the Philippines. In terms of quantity and quality, these artifacts have no match in Southeast Asia for such an early time period. One interesting question is whether or not the Philippines ever developed an export industry for pottery. Generally it is known that the Thais had developed quite a flourishing industry, which is sometimes considered unique in SE Asia. However, it is well documented that the Philippines was in fact a major destination of pottery buyers from the islands of Japan at least. Japanese texts mention trading expeditions to the island of Rusun (Luzon) going well back before the Spanish period. What they sought were the highly prized Rusun and Namban jars. In fact, these jars were far more precious than gold to the Japanese because of their ability to act as tea canisters. Japanese texts were very specific about these jars being made in Luzon. The Tokiko, for example, calls the Rusun and Namban jars, Ru-sun tsukuru or Lu-sung ch'i (Chinese), which means simply 'made in Luzon.' In the Tokiko it mentions that all Rusun jars had this marking known as the rokuru (wheel mark). Those familiar with Philippine ethnography will know that this spiral is commonly used by many of the Philippine tribes. The following symbols were used to identify which kiln was used to make the jar: identified 'Imbe' jars, meant jars coming from Bizen kiln, and mark three times meant a canister from the same oven. A jar with this mark is said to be made of Namban clay. This marking corresponds to the syllable la in Pampanga; Tagbanua for ka ('Chinese Pottery,' Field Museum of Natural History-Anth., vol.xii, Jul.1912) Of course, the symbol for la can also be the same as that for lu, and so this might correspond to the symbol said to stand for Lu in Rusun-no kokuji (Luzon national writing). According to the Tokiko, certain types of Rusun jars were distinguished by this character. De Morga mentions that Japanese traders were still coming in large numbers for these jars during his time, and that they were willing to spend great sums for them. Apparently work on these jars continued in the North, possibly among the unconquered Igorots, for De Morga had no knowledge of such current production. Later, the knowledge may have again trickled down to Vigan, where a flourishing industry of Burnay jar manufacture survives to this day. Although the Japanese described very high quality jars coming from the Philippines, not all were of elegant nature. In fact, De Morga had some disdain for some of the jars that the Japanese were buying, so they could have been similar to the well-known balanga and other jars in use today. These jars are generally handed down as heirlooms and are noted for their qualities in enhancing the fermentation process. Possibly one of the Japanese uses for the Rusun jars was fermentation of products like Kombucha and Umeboshi plums. Indeed, a Japanese acquaintance stated that their family in rural Japan used old Rusun jars for exactly this purpose up to this day. The Filipinos were skilled in all types of fishing and fisheries. In the south, the basnig, a Viking-like ship, was and is the vessel of choice among the Bisayans for ocean fishing. The salambao is a type of raft that utilizes a large fishing net which is lowered into the water via a type of lever made of two criss-crossed poles. Night fishing was accomplished with the help of candles similar to the copal of Mexico. These candles were made from a particular type of resin. Fish corrals, like the ones still used today, were also employed by the ancient Filipino. However, the area in which the Filipino most astonished Westerners was in their advanced aquaculture:"
31444,101_10,0,MARCO_4463100,0,"Melania Trump: From a town of 3000 to the White House. Melania Trump, the former model and third wife of Donald Trump, will be the new first lady come January 21. She will also be the first immigrant boss of the East Wing. Mrs Trump â born Melanija Knavs before later changing her name to further her modelling career as Melania Knauss â grew up in the small Slovenian town of Sevnica, a town with fewer than 5000, nestled in the foothills of the Alps."
31418,101_10,0,MARCO_3667568,0,"First Lady Melania Trump is the wife of Donald Trump, the 45th president of the United States. IN THESE GROUPS. Synopsis. Born on April 26, 1970, First Lady Melania Trump is a former model and current third wife of U.S. President, real estate billionaire and former reality TV star Donald Trump."
31481,101_10,0,MARCO_71875,0,"âMeet Melania Trump, a new model for first ladyâ. By Mary Jordan. Before she met Donald Trump at the Kit Kat Club in Manhattan and stepped into a glitzy world of limos and penthouses, diamonds and caviar, Melania Knauss lived quietly."
31455,101_10,0,MARCO_4951113,0,"Ivanka Trump. Ivanka Marie Trump (/iËvÉËÅkÉ/; born October 30, 1981) is an American businesswoman who is an adviser to President Donald Trump. She is the daughter of the president and his first wife, former model Ivana Trump."
31397,101_10,0,MARCO_2867123,0,"NEW YORK (JTA) â Jared Kushner has many claims to fame. Heâs married to Ivanka Trump, daughter of the Republican presidential front-runner. Heâs the scion of a philanthropy-minded Jewish family from New Jersey that is one of the biggest names in New York real estate. Heâs the owner and publisher of a storied weekly, the New York Observer. But Kushnerâs celebrity may be taking a quantum leap now that heâs becoming more involved in his father-in-lawâs White House bid. Kushner, 35, is no mere footnote to the Donald Trump campaign."
31579,102_1,0,MARCO_425630,0,you need a social security number to get a job collect social security benefits and get some other government services but you don t often need to show your social security carddo not carry your card with youour nine digit social security number remains your first and continuous link with social security it helps us accurately record your covered wages or self employment earnings we also use it to monitor your record once you start getting benefits
31627,102_1,0,MARCO_7500396,0,Social Security Disability Insurance Program - US Social Security Administration The Social Security Disability Insurance program pays benefits to you and certain family members if you worked long enough and paid Social Security taxes.
31572,102_1,0,MARCO_4040675,0,"Getting a Social Security card. To work in the United States, you will need a Social Security card that has your Social Security number. You can find general information about Social Security cards by reading our online publication, Social Security Numbers For Non-Citizens.There are two ways to get a Social Security card:etting a Social Security card. To work in the United States, you will need a Social Security card that has your Social Security number. You can find general information about Social Security cards by reading our online publication, Social Security Numbers For Non-Citizens."
31625,102_1,0,MARCO_7359087,0,"If your spouse wants to collect Social Security based on your work history, you can file for benefits at full retirement age and suspend collecting your Social Security until you are ready. This allows a spouse to collect early retirement or Social Security benefits at her full retirement age. Social Security must approve you for benefits for a spouse to collect on your work history, but you can wait to collect until you are 70 if you choose."
31584,102_1,0,MARCO_4590061,0,"Early Social Security can cost you. If your full retirement age is 67, your Social Security benefit is reduced by: 1  About 30 percent if you start collecting at 62. 2  About 25 percent if you start collecting at 63. 3  About 20 percent if you start collecting at 64.4  About 13.3 percent if you start collecting at 65.f your full retirement age is 67, your Social Security benefit is reduced by: 1  About 30 percent if you start collecting at 62. 2  About 25 percent if you start collecting at 63."
31688,102_2,0,CAR_c3fc8e7ae19474f05873458d374aa898eda8a02d,0,"These agencies have indicated that under current law, sometime between 2030 and 2040, mandatory spending (primarily Social Security, Medicare, Medicaid, and interest on the national debt) will exceed tax revenue. In other words, all 'discretionary' spending (e.g., defense, homeland security, law enforcement, education, etc.) will require borrowing and related deficit spending. These agencies have used such language as 'unsustainable' and 'trainwreck' to describe such a future."
