,turn_id,Q0,passage_id,relevance_score,passage
36241,147_1-7,0,MARCO_27_1528706115-2,0,"Start now However, it looks as though plans have changed a little. Speaking with a reporter at a fan event in Shanghai, Kevin Feige was asked about Spider-Man: Far From Home.  As always, Feige is secretive in his response, but the little he did say will make fans sit up and take note. '  It's the end of the third phase, ' he observed. '  You're the first one I've told that to. '  This makes perfect sense in terms of the overall narrative of the MCU.  Avengers: Endgame is the climax of the MCU to date, an event movie that's frankly unparalleled in the history of cinema.  While Thanos is sure to be defeated, there will be massive consequences for Marvel's entire shared universe, and Spider-Man: Far From Home is set to explore these.  Feige's comments essentially turn the next Spider-Man movie into an extended epilogue for Avengers: Endgame.  Fans generally assume that each MCU phase will end with an Avengers film, but that's not necessarily the case.  It's true that Phase 1 ended with The Avengers, but that was largely because Marvel was taking a gamble with the whole shared universe model at that time; had The Avengers failed, the whole idea would have fallen apart."
36221,147_1-7,0,MARCO_27_1501616080-3,0,"Although a female Avengers movie hasn’t been confirmed, there’s interest in making it happen, with Letitia Wright sharing she’s confident it will happen. But who could be part of this team?  Here’s the female Avengers cast as we know it: Brie Larson as Carol Danvers/Captain Marvel Carol Danvers/Captain Marvel was the first female superhero in the MCU to get her own solo movie, so she would definitely be included in an all-female Avengers movie.  Captain Marvel worked closely with the heroes who survived Thanos' snap, but Avengers: Endgame failed to show more of her by sending her on a separate mission in outer space while the Avengers, Rocket Raccoon, Nebula, and Scott Lang found a way to make the time heist happen.  Captain Marvel showed up right on time during the Battle of Earth and was close to defeating Thanos, but the Mad Titan had some tricks up his sleeve.  The last time viewers saw Captain Marvel was at Tony Stark’s funeral, and she will return for a second solo movie before another team-up.  Gwyneth Paltrow as Pepper Potts/Rescue Pepper Potts got a major upgrade when she put on the Rescue armor in Avengers: Endgame, which allowed her to fight alongside Iron Man and the rest of the MCU."
36734,147_1-11,0,MARCO_53_500094930-2,0,"The Life of Steve Rogers Set in the 1940s, The First Avenger follows Steve Rogers' transformation from a frail patriot into an American hero. He spends two years as sideshow actor before proving himself a soldier by rescuing Bucky Barnes and the Howling Commandos.  Though he defeats Red Skull and topples HYDRA, Cap makes a sacrifice play and ends up frozen in the arctic.  As the earliest installment of the Marvel movie timeline, the film introduces franchise mainstays like the Stark family and the Tesseract, as well as the dawn of the counter-terrorism organization, S.H.I.E.L.D. The television series Agent Carter fits here on the MCU timeline too.  Even though that show isn’t strictly necessary for story order, it’s still worth the watch for MCU purists and fun cameos in future films.  IN CONCLUSION CAPTAIN AMERICA:  THE FIRST AVENGER Anachronism: None, but the beginning and end of the film, in which Cap is thawed, take place in 2012.  Tomatometer: 80% Watch Now → THE 90S IN THE MARVEL MOVIES TIMELINE 2. Captain Marvel (2019) Captain Marvel TESSERACT Explained A big jump in the Marvel movies chronology from 1945 to 1995.  Carol Danvers returns to Earth after training with the Kree race."
36500,147_1-11,0,MARCO_07_557285443-14,0,Mark Webb wants to see Mysterio and Kraven in Spider-Man's future Jamie Foxx was approached to play Luke Cage 'back in the day' Sony plans to bring female superhero from the Spider-Man universe to cinemas Jon Favreau says Birdman has virtually no edits; new international trailer Early Amazing Spider-Man 2 script featured character arcs that made sense Roberto Orci unsure of the future for the Amazing Spider-man franchise Is Alejandro González Iñárritu's Birdman made up of a single long take shot? Woody Allen's Magic in the Moonlight poster is a Photoshop disaster Has The Amazing Spider-Man 3 been pushed back until 2017?  Michael Keaton gets nuts in this great teaser trailer for Birdman Cool Videos: Celebrities read mean tweets; okay-for-your-mouth edition Rumor: Sony looking to keep Andrew Garfield for four more Spider-man movies C'mon Hollywood: Build characters before franchises!
36519,147_1-11,0,MARCO_16_2435942352-12,0,"Music for the short was performed by Alan Silvestri. The short was released in the United States on October 20, 2015.  Emmett Brown is in an undisclosed location outside Hill Valley, California.  He sets a video camera to track his body in order to videotape a message for Marty McFly.  He explains that it is October 21, 2015, one hour before Marty, Doc, and Jennifer Parker arrive from 1985.  He explains that when he traveled to the future, he discovered that there was a nuclear holocaust that occurred on October 21, 2045.  He tracked it down to four inventions: the food hydrator, self-lacing shoes, the hoverboard, and the Mr. Fusion home energy reactor.  The former three inventions led to the world becoming lazy and obese, leading to widespread waste.  The invention of hoverboards led to hovercars, which led to people throwing their trash out of the windows, causing a great trash storm in 2021.  All of this trash needed to be disposed of, which led to 100 million Mr. Fusion units being manufactured.  All of the Mr. Fusion units had a tiny nuclear reactor inside, and all of them detonated on October 21, 2045."
36735,147_1-11,0,MARCO_54_264850293-4,0,"The answer could well turn out to be no, and if it’s a yes, it’s not a yes that was revealed in the first hour of the show. This uncertainty, the feeling that anything could happen, helps make a world otherwise made up of borrowed elements feel novel, absorbing.  Conversely, Star Wars shows how an unfamiliar world can make a predictable plot feel wondrous.  The first three films indulged in mythic-formula storytelling but placed it in a magical junkyard future that seemed surprising, different, bizarre.  Now, The Force Awakens has ignited a debate about whether it’s okay for Star Wars to forgo further world-building.  If it is okay, it’s only because of how sturdy and inimitable George Lucas’s original universe was.  For a lot of people, the trappings of the 1977 Star Wars remains fresh enough to thrill; though the franchise has reshaped pop culture, lightsabers and TIE Fighters haven’t quite been as pervasively knocked off as Tolkien’s elvish cities and enchanted swords have been.  As for the storytelling: The Force Awakens apes A New Hope apes Joseph Campbell, but the the archetypal heroes themselves represent a small innovation."
36564,147_1-11,0,MARCO_27_1437604152-1,0,"How Old Is Captain America At The End Of Avengers: Endgame?  How Old Is  [  SPOILER]  At The End Of Avengers: Endgame?  Avengers: Endgame features a considerable amount of time travel, and one character's age in particular becomes especially hard to track.  By Hannah Shaw-Williams Published May 05, 2019 Share Share Tweet Email 0 Comment Captain America gets a happy ending in Avengers: Endgame, going back in time to finally get that dance with Peggy Carter before living out the rest of his life with her - but exactly how old is he by the end of the movie?  Between being frozen in the Arctic ice for 66 years, his modern adventures with the Avengers, Endgame 's five-year time jump and Steve's final trip back to the past, it can be hard to keep track.  In terms of his physical age, Steve hands over his shield to Sam Wilson when he's a spry 114 years old, or thereabouts.  However, he's actually been alive for about 180 years.  Though he's certainly got a few wrinkles when he meets up with Sam and Bucky again in 2023, he doesn't appear to be on the verge of death and clearly ages slower than a regular human being thanks to the super soldier serum."
36884,147_1-13,0,MARCO_22_399971864-2,0,"This unique marketplace approach sets them apart from their national direct-selling competitors. Simplifying the Complex World of HR Employers’ HR needs vary from one industry to another and from state to state.  Today’s employment diversity clearly illustrates the ineffectiveness of one-size-fits-all HR solutions and service approaches.  Perceptively, since its inception in the early nineties, Extensis understood that trying to “please everyone” isn’t realistic or feasible.  Extensis chooses to focus on 16 white-collar, core industries with like-minded HR and benefits needs.  They’ve built a comprehensive portfolio of HR products and technology-enabled services for their client base, which allows them to create meaningful, personalized HR solutions for each client.  Extensis caters to its clients through a fully cloud-based human resource information system (HRIS) platform—HRCloud.  The service suite comprises HR administration and consulting, workers’ compensation, and risk management, along with Fortune 500-level employee benefits.  “It’s easy for employers to plug into our HR expertise and software platform.  With HRCloud, we house all our clients’ employment data on one secure, integrated platform.  This allows client administrators, managers, and worksite employees to instantly access employment information,” says Dan Sheridan, president of Extensis."
37039,147_1-13,0,MARCO_51_1242871660-49,0,"With   regard   to   diversity,   the   three   ideologies   described   above   are   statements   of   what   some   people   feel   should   be   in   a   socially   diverse   environment.   We   will   approach   our   study   of   diversity   regarding   it   neither   as   inherently   desirable   nor   undesirable,   but   simply   as   an   important   characteristic   of   our   social   world.    Diversity   and   Concern   for   Social   Justice Diversity   is   not   something   that   is   inherently   good   or   bad,   but   many   dimensions   of   social   difference   are   associated   with   inequality   and   disadvantage.    Therefore,   diversity   is   also   a   concern   of   individuals   who   value   and   strive   for   social   justice."
36903,147_1-13,0,MARCO_26_850212718-4,0,"Don’t Rush On Easy- and Medium-Level Difficulty Problems All the problems on the Math test are worth the same number of points. Don’t rush on easy- and medium-level difficulty problems to finish the test on time.  Many students think they have to finish the entire Math test before the 60 minutes are up, without guessing on any questions.  However, problems on the Math test get more difficult as you progress.  Students tend to rush through the easier questions, so they have more time to tackle the tougher ones.  But there’s a problem with this strategy, particularly for students who aren’t great at Math.  Working too quickly at the beginning of the Math test can cause you to make a lot of simple mistakes—and get lots of questions wrong.  Then—even though you have more time left—you get even more questions wrong because you can’t answer the more advanced problems correctly.  The sum total of this approach: lots of lost points.  A better approach, particularly if you’re looking for a big test score improvement, is: Take your time at the beginning of the test Make to answer as many of the first 40 problems correctly as possible Remember: all the problems on the test, regardless of their difficulty, are worth the same number of points."
37051,147_1-13,0,MARCO_55_170769302-4,0,"Following Disney’s purchase of Fox, Marvel Studios now has access to X-Men and Fantastic Four characters. This would let them also use Doctor Doom.  A popular theory is that Doctor Doom will be the next main villain in Phase 4 of the MCU.  This would make sense considering how highly comic fans regard him, making him the perfect nemesis in the upcoming films.  12 Namor The Sub-Mariner Might Show Up via inverse.com Namor The Sub-Mariner is essentially the Marvel version of Aquaman.  The company only regained the film rights to the character in 2016 and this has led fans to theorize that the anti-hero could show up in Phase 4.  Atlantis has even shown up in previous MCU titles, such as in Iron Man 2, teasing an appearance from Marvel’s oldest character.  11 Black Widow Is Still Alive via digitalspy.com Black Widow sacrificed herself during the events of Avengers: Endgame, allowing the soul stone to be taken to Earth so that the superheroes could defeat Thanos once and for all.  However, with Captain America returning the soul stone, it could be possible that she was resurrected as the soul for a soul rule has been satisfied.  10 Doctor Strange Will Link Up With Sam Raimi’s Spider-Man via comicbook.com"
36970,147_1-13,0,MARCO_36_418245519-5,0,"Release Order, and the second is to watch all of the movies based on the times they are respectively set, a.k.a. Chronological Order.  Read about both below, and you can choose the methodology that best suits you as you dive into the films.  If You’ve Never Seen The Marvel Movies Before If the Marvel Cinematic Universe has never been your thing, but you now find yourself curious about the experience, your best bet is to go the Release Order route.  After all, it was how the first die hard fans watched the films, and that eventually turned them into die hard fans.  This is definitely the best approach to go if you're an MCU novice.  If You’ve Seen The Marvel Movies Before The situation is a bit different if you've seen all of the Marvel movies before, as that opens the door to get creative with the rewatch experience.  If you've seen all of the films released thus far, but are ready to dive back in again, Chronological Order is a fun way to mix things up and gain a new perspective.  The franchise on the whole has been very good about maintaining continuity, so you may discover certain threads that weren't obvious to you before."
37428,147_1-15,0,WAPO_049904421aea78a09edfd26455b53cf6-3,0,"Although black actors have gotten attention in recent years for particular snubs — Michael B. Jordan in “Creed,” David Oyelowo in “Selma” — Hispanic actors are doubly under-represented at the Oscars. Over the past 30 years, there were 17 nominated performances by Hispanics — if you include foreign film stars such as Demián Bichir (Mexico) and Catalina Sandino Moreno (Colombia) — and that’s way out of step with the general population trend of the United States: Yes, we are using the term “Hispanic” to crudely lump many nationalities together (including Puerto Rican, Spanish and in one instance Brazilian, because the U.S. Census uses Hispanic and Latino interchangeably).  As with black actors, the nominations for Hispanics were dominated by a small group, which shows that there’s a diversity problem within the diversity problem.  Other minorities are even less represented, although it depends on how you categorize a nominee’s race and ethnicity.  It’s tough to meld the nuances of identity with the starkness of Oscar statistics.   Take Asian actors.  Three Asian actors have been nominated in the past 25 years, if you count Ken Watanabe and Rinko Kikuchi of Japan and Shohreh Aghdashloo of Iran."
37354,147_1-15,0,MARCO_42_1224052934-2,0,"More intelligent than even Tony Stark, T'Challa's 16-year-old sister will undoubtedly play an important role in defending the Earth from Thanos in Avengers: Infinity War, but Shuri might lend more than just her smarts to the fight. As Marvel fans already know, the comic book incarnation of Shuri dedicated her life to becoming the first female Black Panther ever since childhood.  At first, T’Challa beat her to it, but Shuri continued to protect Wakanda against the likes of Ulysses Klaw and Radioactive Man, proving that she was worthy of the mantle.  Soon after, T’Challa vowed to train his sister how to fight, and ended up replacing the King of Wakanda as Black Panther after he fell into a dangerous coma, even though the Panther god, Bast, initially rejected her.  While Ryan Coogler’s movie adaptation does stray from the source material at times, subtle hints threaded throughout Black Panther suggest that actress, Letitia Wright, may still claw her way to center stage in the MCU one day, mirroring Shuri’s path in the comics.  The most notable example of this occurs early on in the film when Zuri (Forest Whitaker) asks if anyone is willing to challenge T'Challa for the power of Black Panther."
37140,147_1-15,0,MARCO_02_297147101-1,0,"Black Panther movie: Cast, plot, release, EVERYTHING we know so far about Marvel film | Metro News Casting, plot details and locations: EVERYTHING we know so far about Marvel’s Black Panther Comment Hanna Flint Tuesday 16 Aug 2016 2:40 pm Black Panther movie is coming (Picture: Marvel) Black Panther is arguably one of the Marvel Cinematic Universe’s most important films.  Not only does it mark the first time a black superhero has led a movie in the MCU, but it also features a primarily black cast along with a black director in charge for the first time.  From Captain Marvel to Mantis: 12 badass women of the Marvel Cinematic Universe at SDCC2016 Black Panther is part of phase three of Disney and Marvel Studios more diverse slate, which also includes Thor: Ragnarok – directed by Taika Waititi and featuring mixed race actress Tessa Thompson as the female lead – and Captain Marvel, the MCU’s first female superhero-led film starring Brie Larson.  Sadly, we’ve got just under two years before Black Panther is in cinemas, but until then here’s a round-up of everything we know so far about it… Pause 0:00 / 0:00 Speed: Normal Speed 0.25 0.5 0.75 Normal 1.25 1.5 1.75 2 Settings Voltax Full-screen THE CAST:"
37395,147_1-15,0,MARCO_48_1907663737-3,0,"Nikolas A.: When you open a book and read of a character that thinks, feels, and loves the way that you do, you feel less alone. You feel more validated and confident in your identities to see a story map out your heart and soul.  Kids need to feel confident in who they are from the earliest stages of development, and normalizing diversity is key to that goal.  Gwen J.: Diverse books are important for a way to walk in another's shoes, and learn about another's world and experiences.  They are a chance to see things from a perspective you may never encounter, in a place you may never go, and live in a culture you may never experience.  They help cultivate compassion, awareness, and understanding.  Many of us find our best friends in books.  They are a safe place to learn, love, and explore.  We can find ourselves in books, learn more about ourselves, and find our better selves that we aspire to be, often reflected in a character we identify with.  They teach us the kind of friends we want (and can be the link to finding them), good and bad ways of dealing with conflicts, and give us new things to think about in the way we view people and the world."
37186,147_1-15,0,MARCO_14_766342843-1,0,"BORUTO Antagonist Kawaki Makes Long-Awaited Manga Debut - ComicsVerse BORUTO Antagonist Kawaki Makes Long-Awaited Manga Debut If you’re a huge NARUTO fan like myself, then you’ve been doing your best to stay up to date with its sequel series BORUTO:  NARUTO NEXT GENERATION.  It’s a little easier said than done as the anime seems to be doing its own story while incorporating content from the manga.  It has felt like a long journey so far and knowing the BORUTO anime still has so much ground to cover is certainly unnerving.  However, one reason BORUTO fans push forward in the series is to learn more about Kawaki, the character who will bring ruin to the Hidden Leaf Village in the future.  At long last, Kawaki made his manga debut in chapter 23 on April 28th.  With his debut, it seems the BORUTO franchise is finally looking to get serious.  Minor spoilers ahead for BORUTO.  A Peaceful World in Ruin BORUTO takes place several years after NARUTO SHIPPUDEN ends.  At this point in time, the beloved characters we all grew up with have begun the next chapters of their lives as adults.  Some characters married and even had kids, while others became teachers/jonin."
37544,147_2-1,0,MARCO_02_1478824187-5,0,"The final Iron Man vs. Captain America battle ends with Captain America about to deliver the final blow to a beaten Iron Man before he looks at the destruction the fight has caused and surrenders. We can imagine him escaping custody and essentially sitting out 'Avengers 3' before he's recruited to return for the big massive 'Avengers 4: Infinity Gauntlet' movie.  What Impact Does This Have on Thanos and the Infinity Gauntlet Storyline?  Not a ton.  We still expect Thanos to be the big bad of this overarching storyline with ' Avengers 4 ' culminating in a major battle against him.  But, we need to get to that point first.  What Civil War does is it allows The Avengers to become vulnerable.  They're not the all-powerful superhero team.  They're friends at the beginning of 'Avengers 2' but those friendships and alliances will be severely tested through that film and over the following films.  The events of Civil War, and the battle between Iron Man and Captain America will result in a weakened superhero team, allowing Thanos to make his move.  Then, ALL the Marvel superheroes will have to reunite for that epic 'Avengers 4: Infinity Gauntlet' movie to stop him."
37716,147_2-1,0,MARCO_38_196156684-2,0,"Rumors About a Female Lead On a different note, reports and rumors have been circulating about a female lead. There have been talks of casting Karen Gillan, who played Nebula in the Marvel Cinematic Universe.  ( Guardians of the Galaxy is another of my faves.  Read more about that upcoming sequel .)  Karen Gillan as Nebula  [  Source: Marvel] As of the moment, it is unknown whether the actress has been officially offered the role.  One thing is quite sure, though: The Mouse House is interested in her yet again.  Here’s another juicy bit of gossip: Disney is also considering women of color to lead the 6 th installment.  If they do pursue a female lead for this film, then Pirates of the Caribbean 6 could be focused on Redd.  Redd is a famous female pirate who was introduced and featured in the Disney Parks POTC attraction.  Of course, this female lead tidbit is still a speculation.  Remember that Davy Jones is also anticipated to be the protagonist.  There’s a lot we don’t know at this point, but it’s fun to try and figure it all out!  The Rest of the Cast Elizabeth and William in Pirates of the Caribbean: At World’s End  ["
37642,147_2-1,0,MARCO_23_1777973718-8,0,Scarlett Johansson Leaks Black Widow Footage… Sort Of Omaze New Trailers from Marvel Studios! - Marvel Minute National Super Hero Day - Marvel Studios’ Black Widow Marvel Studios Celebrates The Movies Add a photo to this gallery External links Black Widow on IMDB References ↑ Marvel’s Movie Plans: Black Widow & Hawkeye Could Get Solo Films ↑ Kevin Feige On Black Widow's Role In THE AVENGERS 2 And An Eventual Solo Movie ↑ Marvel Studios president Kevin Feige dismisses solo female comic book films ↑ Game of Thrones Big-Battle Director Neil Marshall Either Wants to Direct a Black Widow Movie or Unleash Those Dragons ↑ FAN EXPO: MARVEL ENTERTAINMENT PRESENTS: THE LEGENDARY STAN LEE ↑ BLACK WIDOW Movie: Scarlett Johansson and Kevin Feige Have Discussed a Series of Films ↑ Clark Gregg says it'd be 'tragic' if Marvel doesn't make a Black Widow movie ↑ The Russo Brothers Would Be Interested In Doing A Black Widow Solo Movie ↑ Russo Brothers talk about Captain America Civil war in China (2015) ↑ Kevin Feige On ‘Captain America: Civil War’ And All Things Marvel – Deadline Q&A ↑ Kevin Feige Says Marvel Studios is ‘Committing’ to a Black Widow Solo Movie ↑ COMIC-CON 2016: JOSS WHEDON WOULD DIRECT A BLACK WIDOW MOVIE IF MARVEL ASKED ↑ The Black Widow movie 'should be done' says Scarlett Johansson ↑ Thor: Ragnarok Director Taika Waititi Wants to Make a Marvel Comedy With a Surprising Avenger ↑ Marvel’s Standalone ‘Black Widow’ Movie Gains Momentum With Jac Schaeffer Writing ↑ Chris Evans Loves 'Black Panther' Marvel Cinematic Universe Phase 1 Iron Man | The Incredible Hulk | Iron Man 2 | Thor | Captain America: The First Avenger | The Avengers Phase 2 Iron Man 3 | Thor: The Dark World | Captain America: The Winter Soldier | Guardians of the Galaxy Avengers: Age of Ultron | Ant-Man Phase 3 Captain America: Civil War | Doctor Strange | Guardians of the Galaxy Vol.
37686,147_2-1,0,MARCO_30_1779406238-32,0,"These ideas, steeped in racial prejudice, were alleged to provide a biblical justification for black slavery and the subjugation of black peoples. When I first read about these concepts, they brought tears to my eyes.  As a white person in a predominantly white country, I also began to gain a better understanding of and a greater appreciation for the black experience in the United States.  Is the Bible a book by a white God for white people?  Of course not.  God is spirit and does not have “color” in our human and earthly sense.  There is nothing in the Scriptures to indicate that people are excluded from God’s saving grace on the basis of ethnic origin or skin color.  God is “not wanting anyone to perish” (2 Peter 3:9).  Jesus is the Savior of all peoples.  Nevertheless, it is a fact that the majority of European artists and Bible commentators painted and described all biblical characters, including God, as white.  This had the effect of excluding blacks from being a part of Scripture and has led some people of color to question the Bible’s relevance to them.  Exclusion was only one side of the problem.  Where the presence of blacks in the Bible was admitted, primarily among uneducated whites, outrageous myths and fables abounded."
37766,147_2-1,0,MARCO_50_1126830836-8,0,"Avengers: Infinity War Part 2 (May 9th 2019) Other than this there is other stand-alone Marvel movies of each characters like Iron-Man, Caption America, Thor etc 11.5K views · View upvotes Hilary Jean , former Demonstrator and Product Promoter Answered 3 years ago Originally Answered: How many Avenger movies are there?  If you are talking about just Avengers movies list, then the answer would be 3 for now but I have heard one more in production line.  The Avengers, released on 2012 Avengers: Age of Ultron, released on 2015 Avengers: Infinity War Upcoming this year Untiled Avengers Movie probably come out in 2019–20 Besides this several movies would come into the collection like Iron Man, Captain america, Thor, Hulk and much more.  8.6K views Nora Victoria , SEO Specialist & Consultant (2019-present)  Answered February 4, 2021 Watch The Marvel Movies In Order Captain America: The First Avenger (2011) CAPTAIN AMERICA:  THE FIRST AVENGER is something of an extended introduction to the MCU.  Captain Marvel (2019) Iron Man (2008)  Iron Man 2 (2010)  The Incredible Hulk (2008)  Thor (2011)  The Avengers (2012)"
38108,147_2-3,0,MARCO_28_1453967613-4,0,"Writer Charles Soule (Lando, She-Hulk, Daredevil) and artist Marco Checchetto ( Star Wars: Shattered Empire, Avengers World, Punisher) bring us a tale of the Jedi at the height of their power… Media Color code key: Collected (TPB) issue Released issue Future issue Issue Title Publication date Trade paperback 1 Part I January 6, 2016 Obi-Wan and Anakin July 19, 2016 2 Part II February 3, 2016 3 Part III March 23, 2016 4 Part IV April 20, 2016 5 Part V May 25, 2016 Bibliography NYCC 2015: Exploring the Uncharted in Marvel's Obi-Wan & Anakin — An Interview with Charles Soule on StarWars.com ( backup link) Journey to The Force Awakens Panel at New York Comic Con – Recap on StarWars.com ( backup link) Master and Apprentice Strike in Obi-Wan & Anakin #1 – Exclusive Preview on StarWars.com ( backup link) ' Blaster '— Star Wars Insider 163 Notes and references ↑ 1.0 1.1 1.2 1.3 1.4 Truitt, Brian. Exclusive: Jedi get spotlight in 'Star Wars: Obi-Wan & Anakin' (October 10, 2015).  USA Today.  Archived from the original on August 19, 2020."
38295,147_2-3,0,WAPO_6a2c3d3554dcd7f41dd7314ad3c2efbb-1,0,"It's safe to say that Twitter has a bit of an image problem when it comes to diversity -- and a recent hire to address those problems seems to be backfiring on the firm.  In recent months, the company has become a go-to example of the lack of diversity in the technology industry.  Sixty percent of the company's employees are white; that jumps to 72 percent when looking at leadership roles.  Overall, fewer than 2 percent of Twitter's employees are black, and none are in leadership roles.  While it's true that many major tech companies have similar diversity statistics, but Twitter's numbers stand out because so many of its users are black.   And the disparity between the company and its users has not gone unnoticed.  To address some of those issues, Twitter announced that it has hired a new vice president for diversity and inclusion, Jeffery Siminoff.  The fifty-year-old replaces Janet Van Huysse, and comes from a similar role at Apple.  He is known for his extensive work with Out Leadership -- a group dedicated to demonstrating how equality in general makes for good business, with a particular focus on LGBT executives.   He was also named in a TechCrunch piece identifying '10 Men Making Waves for Women in Tech.'"
38079,147_2-3,0,MARCO_21_1011436922-2,0,"The memo went “viral internally” at Google, according to Motherboard, and many current and former employees spoke out against it on social media after it was made public. But sources told Motherboard there was at least some agreement to the author’s viewpoints from some Google employees.  And his memo quickly caught the attention of conservatives, especially in the alt-right, who have rallied around him, with many seeing his treatment by Google as reinforcement that their views are not accepted by Google’s leadership.  In June, a shareholder asked at a meeting if conservatives would be accepted at the company.  “The company was founded under the principles of freedom of expression, diversity, inclusiveness and science-based thinking,” Alphabet Chairman Eric Schmidt said at the time, according to Bloomberg.  “You’ll also find that all of the other companies in our industry agree with us.”  Here’s what you need to know about Damore, the memo and his firing: 1.  James Damore Accused Google of Silencing Conservative Opinions & Argued Biological Differences Play a Role in the Shortage of Women in Tech Google denounces anti-diversity memo An anti-diversity memo from a Google employee has gone viral.  FBN's Tracee Carrasco with more."
37960,147_2-3,0,KILT_956480-7,0,"She-Hulk appeared in 'FF' by Matt Fraction and Mike Allred, which debuted in November 2012.  An ongoing 'She-Hulk' series, written by Charles Soule and drawn by Javier Pulido, debuted in 2014.  It was revealed in October 2014 that the current run of 'She-Hulk', which had the character facing off against Matt Murdock in court, would end with issue 12.   Since May 2015, She-Hulk has appeared as one of the main characters in 'A-Force', an all-female Avengers spin-off being launched by G. Willow Wilson, Marguerite Bennett, and Jorge Molina during Marvel's 'Secret Wars' crossover.   She-Hulk starred in the comic titled 'Hulk' beginning December 2016.  The series showed how she dealt with the trauma stemming from her cousin's death, and the injuries sustained at the hands of Thanos, as fallout from the 'Civil War II' event.  She appeared colored grey, similar to Hulk's 'Joe Fixit' persona, and there were great difference in tone from her previous lighthearted adventures.  The title was cancelled with issue #163 in March 2018.   Section::::Fictional character biography.   Section::::Fictional character biography.:Savage She-Hulk."
38272,147_2-3,0,WAPO_2QFFILENLII6TLPT64HXRQKW5A-6,0,"The diversity in Saddlebrook was to him the living proof. He was vice president of sales for a medical software company, and when he wasn’t on the road he worked from home wearing a wireless earbud, troubleshooting client problems as he paced around his living room, looking out at the woods with a sense of well-being.  He was goal-oriented, and had almost accomplished his big one, “retire by age 50.”  The other, “spend time improving community,” was a work in progress.  He had instituted events such as the annual mulching of the nature trail, and that was how he’d met Maria, who’d also come to the chili cook-off by the pool and other events, always wearing a hijab.  Mickey found himself revisiting these interactions as he planned the Sunday meeting.  His wife, Allason, was nervous that holding it at their house might make them a target for troublemakers.  Mickey had heard that someone had already called Maria and asked her when she was selling her house.  He worried people would say “her culture caused it to happen,” that the whole thing would turn into “white versus nonwhite,” and be “damaging to the community spirit.”"
38606,147_2-5,0,MARCO_49_1676045599-2,0,"But while Marvel movies run the gamut of genre and flavor, which ones rank the best in the end? There was an idea.  The idea was to bring together a group of remarkable people, the Polygon staff, to see if it could produce ... a list.  See if it could work together when the Marvel-loving audience needed them, to fight the battles of ranking each individual “Marvel Cinematic Universe” movie.  So we did that.  Below, you’ll find the 23 MCU canon films ranked from worst to best.  Go forth, and at the end, consider grabbing shawarma.  [ Ed.  note: This post contains spoilers for every Marvel movie, including Spider-Man: Far From Home] Marvel Studios 23.  Iron Man 2 (2010)  The first MCU sequel became notorious for rolling through production without a finished script.  Even after the heavily improvised Iron Man left Jeff Bridges fuming, director Jon Favreau, Robert Downey Jr., and writer Justin Theroux (yes, the star of The Leftovers) mapped out most of Iron Man 2 on the fly.  Unfortunately, whatever happened the first time didn’t happen again: Tony Stark’s second outing is a glue-and-popsicle-sticks creation with inert action and flirtatious relationship with the Demon in a Bottle arc."
38550,147_2-5,0,MARCO_36_932776067-1,0,"Every Marvel Cinematic Universe movie ranked from worst to best - CNET Ranking the Marvel Cinematic Universe movies CNET's Eric Franklin ranks all 19 movies in the Marvel Cinematic Universe and asks that you try to prove him wrong.  Eric Franklin May 3, 2018 4:00 a.m. PT 1 of 19 Universal Studios 19: The Incredible Hulk We're going from worst to best, so we have to start somewhere. '  The Incredible Hulk ' from 2008 (not to be confused with 'Hulk' from 2003) isn't a bad movie.  Yes, you could totally skip it and not miss a story beat in the MCU saga, but that doesn't make it bad.  It just means that the stuff that happens here has little bearing on everything after.  That said, it's certainly not a great movie.  It failed to make the relationship between Bruce Banner (Edward Norton) and Betty Ross (Liv Tyler) worth caring about and was devoid of the humor the MCU is now known for.  The biggest issue, however, is with Bruce himself.  He doesn't want to turn into the Hulk, but at the end of the day, that's all you want him to do."
38558,147_2-5,0,MARCO_39_1182828168-15,0,"(It’s hard to believe now, but that was a questionable choice to some at the time.) Fans have her to thank for Chris Evans as Captain America, Chris Pratt as Star-Lord Peter Quill, Tom Hiddleston as Loki and dozens more pitch-perfect embodiments of Marvel’s greatest heroes and most beloved supporting characters.  Instagram sarahfinncasting Verified 59.6K followers View Profile sarahfinncasting Verified 193 posts  ·  59.6K followers View More on Instagram Like Comment Share Save 617 likes sarahfinncasting So honored to receive the CSA’s Casting Zeitgeist Award for Black Panther ✨ #CastingBy #ArtiosAwards #BlackPanther @nicholasmuddband @jasonstamey @megcasting @csacasting view all 59 comments Add a comment...  Instagram “I get a little attached to every role I’ve ever cast.  It has to come to life for me,” Finn told Backstage of her casting process.  “It’s a journey to get to know a particular character, and when the actor is very much a part of that process, it’s really memorable.”  Victoria Alonso, Executive Vice President, Marvel Studios One of the highest-ranking female executives at Marvel, Alonso spoke with Bustle last year about her experiences being the only woman in the room -- and the importance of inclusivity at every level of production."
